cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL004218,DCL009012,3,4,B04,Email domain and local-part prefix,1,12,STG030370,MARKETING,MKT009068,STG074544,SUPPORT,SUP001242,True,0.8235,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7275,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004218,PCL008877
DCL004218,DCL009085,3,5,B04,Email domain and local-part prefix,1,15,STG030370,MARKETING,MKT009068,STG074368,SUPPORT,SUP001066,True,0.8627,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7843,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004218,PCL008937
DCL004221,DCL007806,8,5,B02,Surname initial and postcode outward code,1,40,STG031839,MARKETING,MKT010537,STG015353,ECOMMERCE,TXN007353,True,0.7,False,0.0,True,0.7778,False,0.0,True,0.6,False,0.0,0.7093,0.6,,name,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004221,PCL007804
DCL004222,DCL009233,5,2,B04,Email domain and local-part prefix,1,10,STG075160,SUPPORT,SUP001858,STG029458,MARKETING,MKT008156,True,0.875,False,0.0,True,0.7692,False,0.0,False,0.0,False,0.0,0.8327,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004222,PCL009070
DCL004225,DCL007925,2,2,B04,Email domain and local-part prefix,1,4,STG076359,SUPPORT,SUP003057,STG008715,ECOMMERCE,TXN000715,True,0.8,False,0.0,True,0.6429,False,0.0,False,0.0,False,0.0,0.7371,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004225,PCL007913
DCL004225,DCL008696,2,3,B04,Email domain and local-part prefix,1,6,STG076359,SUPPORT,SUP003057,STG022111,MARKETING,MKT000809,True,0.7917,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7212,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004225,PCL008598
DCL004225,DCL008816,2,4,B04,Email domain and local-part prefix,1,8,STG076359,SUPPORT,SUP003057,STG015754,ECOMMERCE,TXN007754,True,0.7843,False,0.0,True,0.6207,False,0.0,False,0.0,False,0.0,0.7189,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004225,PCL008703
DCL004225,DCL010021,2,4,B04,Email domain and local-part prefix,1,8,STG076359,SUPPORT,SUP003057,STG027259,MARKETING,MKT005957,True,0.7843,False,0.0,True,0.6207,False,0.0,False,0.0,False,0.0,0.7189,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004225,PCL009736
DCL004227,DCL008409,6,8,B04,Email domain and local-part prefix,1,48,STG022621,MARKETING,MKT001319,STG077325,SUPPORT,SUP004023,True,0.7347,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7347,0.3,,,email,0,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004227,PCL008348
DCL004227,DCL010530,6,1,B04,Email domain and local-part prefix,1,6,STG022621,MARKETING,MKT001319,STG073721,SUPPORT,SUP000419,True,0.9362,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.9362,0.3,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL004227,PCL005160
DCL004227,DCL010741,6,1,B04,Email domain and local-part prefix,1,6,STG022621,MARKETING,MKT001319,STG078043,SUPPORT,SUP004741,True,0.7234,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7234,0.3,,,email,0,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004227,PCL009406
DCL004229,DCL008602,5,3,B04,Email domain and local-part prefix,1,15,STG077030,SUPPORT,SUP003728,STG073624,SUPPORT,SUP000322,True,0.8621,False,0.0,True,0.75,False,0.0,False,0.0,False,0.0,0.8172,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004229,PCL005815
DCL004229,DCL008897,5,5,B04,Email domain and local-part prefix,1,25,STG077030,SUPPORT,SUP003728,STG028925,MARKETING,MKT007623,True,0.8276,False,0.0,True,0.6875,False,0.0,False,0.0,False,0.0,0.7716,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004229,PCL008769
DCL004229,DCL009888,5,2,B04,Email domain and local-part prefix,1,10,STG077030,SUPPORT,SUP003728,STG027056,MARKETING,MKT005754,True,0.7857,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7857,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004229,PCL009626
DCL004233,DCL008148,12,4,B04,Email domain and local-part prefix,1,48,STG073701,SUPPORT,SUP000399,STG031317,MARKETING,MKT010015,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004233,PCL008111
DCL004236,DCL008863,4,4,B04,Email domain and local-part prefix,1,16,STG032967,MARKETING,MKT011665,STG074660,SUPPORT,SUP001358,True,0.8372,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.769,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004236,PCL005382
DCL004238,DCL008952,2,2,B02,Surname initial and postcode outward code,1,4,STG024905,MARKETING,MKT003603,STG017119,ECOMMERCE,TXN009119,True,0.7556,False,0.0,True,0.6667,False,0.0,True,0.6,False,0.0,0.7,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004238,PCL008820
DCL004239,DCL007822,4,9,B04,Email domain and local-part prefix,1,36,STG031352,MARKETING,MKT010050,STG031011,MARKETING,MKT009709,True,0.898,False,0.0,True,0.7826,False,0.0,True,0.1818,False,0.0,0.7402,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004239,PCL007819
DCL004239,DCL008376,4,5,B04,Email domain and local-part prefix,1,20,STG031352,MARKETING,MKT010050,STG074984,SUPPORT,SUP001682,True,0.8,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7467,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004239,PCL008318
DCL004239,DCL009899,4,2,B04,Email domain and local-part prefix,1,8,STG031352,MARKETING,MKT010050,STG029922,MARKETING,MKT008620,True,0.84,False,0.0,True,0.6667,False,0.0,True,0.3636,False,0.0,0.7028,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004239,PCL009636
DCL004243,DCL010553,6,1,B04,Email domain and local-part prefix,1,6,STG023510,MARKETING,MKT002208,STG074174,SUPPORT,SUP000872,True,0.8205,False,0.0,True,0.625,False,0.0,False,0.0,False,0.0,0.7423,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004243,PCL006482
DCL004244,DCL007927,4,5,B02,Surname initial and postcode outward code,1,20,STG023881,MARKETING,MKT002579,STG028532,MARKETING,MKT007230,True,0.7619,False,0.0,True,0.7273,False,0.0,True,0.6,False,0.0,0.7234,0.6,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004244,PCL007915
DCL004245,DCL008586,4,6,B04,Email domain and local-part prefix,1,24,STG076586,SUPPORT,SUP003284,STG029767,MARKETING,MKT008465,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004245,PCL008507
DCL004245,DCL008725,4,3,B04,Email domain and local-part prefix,1,12,STG076586,SUPPORT,SUP003284,STG023262,MARKETING,MKT001960,True,0.8261,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7623,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004245,PCL008626
DCL004246,DCL010625,8,1,B04,Email domain and local-part prefix,1,8,STG027325,MARKETING,MKT006023,STG075668,SUPPORT,SUP002366,True,0.8,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7133,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004246,PCL010214
DCL004247,DCL009532,2,3,B04,Email domain and local-part prefix,1,6,STG004247,CRM,CRM004247,STG032906,MARKETING,MKT011604,True,0.8163,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7565,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004247,PCL009330
DCL004249,DCL008825,7,3,B04,Email domain and local-part prefix,1,21,STG023836,MARKETING,MKT002534,STG074762,SUPPORT,SUP001460,True,0.717,False,0.0,True,0.7586,False,0.0,False,0.0,False,0.0,0.7336,0.5,,name,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004249,PCL000864
DCL004249,DCL008829,7,2,B04,Email domain and local-part prefix,1,14,STG023836,MARKETING,MKT002534,STG015888,ECOMMERCE,TXN007888,True,0.8627,False,0.0,True,0.7586,False,0.0,True,0.1667,False,0.0,0.712,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004249,PCL008713
DCL004250,DCL008463,5,7,B04,Email domain and local-part prefix,1,35,STG022172,MARKETING,MKT000870,STG025640,MARKETING,MKT004338,True,0.8261,False,0.0,True,0.6667,False,0.0,True,0.4444,False,0.0,0.7093,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004250,PCL008395
DCL004252,DCL009901,9,1,B04,Email domain and local-part prefix,1,9,STG076610,SUPPORT,SUP003308,STG025560,MARKETING,MKT004258,True,0.7925,False,0.0,True,0.5926,False,0.0,False,0.0,False,0.0,0.7125,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004252,PCL009638
DCL004252,DCL010422,9,1,B04,Email domain and local-part prefix,1,9,STG076610,SUPPORT,SUP003308,STG032280,MARKETING,MKT010978,True,0.8462,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.7846,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004252,PCL010081
DCL004256,DCL008701,4,5,B04,Email domain and local-part prefix,1,20,STG031444,MARKETING,MKT010142,STG076838,SUPPORT,SUP003536,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004256,PCL008603
DCL004261,DCL008171,5,5,B04,Email domain and local-part prefix,1,25,STG004261,CRM,CRM004261,STG075354,SUPPORT,SUP002052,True,0.8182,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.7455,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004261,PCL008134
DCL004263,DCL009897,10,3,B04,Email domain and local-part prefix,1,30,STG077336,SUPPORT,SUP004034,STG074895,SUPPORT,SUP001593,True,0.8837,False,0.0,True,0.7619,False,0.0,False,0.0,False,0.0,0.835,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004263,PCL007363
DCL004264,DCL008842,8,3,B04,Email domain and local-part prefix,1,24,STG077527,SUPPORT,SUP004225,STG021604,MARKETING,MKT000302,True,0.84,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.7809,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004264,PCL008723
DCL004266,DCL009640,8,2,B04,Email domain and local-part prefix,1,16,STG012951,ECOMMERCE,TXN004951,STG025095,MARKETING,MKT003793,True,0.8444,False,0.0,True,0.6957,False,0.0,True,0.5,False,0.0,0.7374,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004266,PCL009425
DCL004267,DCL008682,10,6,B04,Email domain and local-part prefix,1,60,STG021477,MARKETING,MKT000175,STG014626,ECOMMERCE,TXN006626,True,0.8511,False,0.0,True,0.7273,False,0.0,True,0.3636,False,0.0,0.7286,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004267,PCL008586
DCL004267,DCL009244,10,3,B02,Surname initial and postcode outward code,1,30,STG021847,MARKETING,MKT000545,STG077458,SUPPORT,SUP004156,True,0.8636,False,0.0,True,0.7273,False,0.0,False,0.0,False,0.0,0.8091,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004267,PCL000568
DCL004269,DCL008312,8,5,B04,Email domain and local-part prefix,1,40,STG031944,MARKETING,MKT010642,STG076924,SUPPORT,SUP003622,True,0.8182,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.7455,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004269,PCL008263
DCL004270,DCL010533,4,1,B04,Email domain and local-part prefix,1,4,STG011896,ECOMMERCE,TXN003896,STG073775,SUPPORT,SUP000473,True,0.8936,False,0.0,True,0.7273,False,0.0,False,0.0,False,0.0,0.8271,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004270,PCL002293
DCL004277,DCL009005,7,6,B04,Email domain and local-part prefix,1,42,STG077827,SUPPORT,SUP004525,STG076835,SUPPORT,SUP003533,True,0.8182,False,0.0,True,0.5556,False,0.0,False,0.0,False,0.0,0.7131,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004277,PCL008870
DCL004278,DCL008806,9,6,B04,Email domain and local-part prefix,1,54,STG029190,MARKETING,MKT007888,STG077756,SUPPORT,SUP004454,True,0.8,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7133,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004278,PCL008693
DCL004279,DCL010752,8,1,B04,Email domain and local-part prefix,1,8,STG018800,ECOMMERCE,TXN010800,STG078279,SUPPORT,SUP004977,True,0.8095,False,0.0,True,0.6,False,0.0,False,0.0,False,0.0,0.7257,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004279,PCL007618
DCL004280,DCL008329,2,4,B04,Email domain and local-part prefix,1,8,STG077302,SUPPORT,SUP004000,STG024712,MARKETING,MKT003410,True,0.8,False,0.0,True,0.6087,False,0.0,False,0.0,False,0.0,0.7235,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004280,PCL008277
DCL004280,DCL009024,2,7,B04,Email domain and local-part prefix,1,14,STG077302,SUPPORT,SUP004000,STG025169,MARKETING,MKT003867,True,0.8333,False,0.0,True,0.75,False,0.0,False,0.0,False,0.0,0.8,0.5,,email | name,email | name,2,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004280,PCL002879
DCL004280,DCL009451,2,2,B04,Email domain and local-part prefix,1,4,STG077302,SUPPORT,SUP004000,STG032354,MARKETING,MKT011052,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004280,PCL009259
DCL004280,DCL009660,2,2,B04,Email domain and local-part prefix,1,4,STG077302,SUPPORT,SUP004000,STG029051,MARKETING,MKT007749,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004280,PCL009442
DCL004280,DCL010234,2,2,B04,Email domain and local-part prefix,1,4,STG077302,SUPPORT,SUP004000,STG075605,SUPPORT,SUP002303,True,0.8085,False,0.0,True,0.64,False,0.0,False,0.0,False,0.0,0.7411,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004280,PCL009925
